window:30.0	alpha:0.2	knn:6.0	
time	StdDev	source	Datapoint Type	Datapoint Y	Datapoint X	power	Neighbores	destination	Datapoint	Neighbore(1) Distance	Neighbore(1) Type	Neighbore(1) X	Neighbore(1) Y	Neighbore(2) Distance	Neighbore(2) Y	Neighbore(2) X	Neighbore(2) Type	Neighbore(3) Type	Neighbore(3) Y	Neighbore(3) Distance	Neighbore(3) X	Neighbore(4) Y	Neighbore(4) X	Neighbore(4) Distance	Neighbore(4) Type	Neighbore(5) Distance	Neighbore(5) Type	Neighbore(5) X	Neighbore(5) Y	KNNTotalMissfired	KNNStateWeight	KNNState	KNNStateMissfired	Neighbore(6) Type	Neighbore(6) Distance	KNNConfidence	Neighbore(6) Y	Neighbore(6) X	null	
45881976228	0,983	1,0	Current	0,983	-12,033	-12,033	[Empty,-11.963036303630375,1.0487654354114402,0.09613291471792637, Empty,-11.980528052805271,1.1623088140266162,0.18673832485697217, Empty,-11.936963696369634,1.221559897997323,0.2571115000657359, Empty,-11.973597359735964,0.6242786227953616,0.36385059637685546, Empty,-11.995709570957102,0.48446836567045165,0.5001408711348633, Empty,-11.984158415841588,0.46725960249513276,0.5182706764932554]	2,0	Current,-12.033333333333333,0.9831920802501745	0,096	Empty	-11,963000000000001	1,048	0,186	1,162	-11,98	Empty	Empty	1,221	0,257	-11,936	0,624	-11,973	0,363	Empty	0,5	Empty	-11,995000000000001	0,484	0,0	not set	Empty	not set	Empty	0,518	1,0	0,467	-11,984	not set	
16554633925	5,899	1,0	Current	5,899	-9,200000000000001	-9,200000000000001	[Standing-Top,-9.377557755775587,5.0782343455371155,0.8399007933027341, Standing-Top,-9.401320132013199,6.9829853376103275,1.1023717410818406, Standing-Top,-10.86831683168317,8.428632942944695,3.030107664044718, Empty,-12.02640264026403,1.6983056924939928,5.063167549035127, Empty,-11.936963696369634,1.221559897997323,5.41948730531721, Empty,-11.980528052805271,1.1623088140266162,5.492633629009831]	2,0	Current,-9.2,5.899152481501049	0,839	Standing-Top	-9,377	5,078	1,102	6,982	-9,401	Standing-Top	Standing-Top	8,428	3,0300000000000002	-10,868	1,698	-12,026	5,063	Empty	5,4190000000000005	Empty	-11,936	1,221	0,0	not set	Empty	not set	Empty	5,492	0,5	1,162	-11,98	not set	
61619411054	1,861	1,0	Current	1,861	-11,866	-11,866	[Empty,-12.02640264026403,1.6983056924939928,0.22864436220727027, Empty,-11.936963696369634,1.221559897997323,0.6441858571250105, Empty,-11.980528052805271,1.1623088140266162,0.7087950234981528, Empty,-11.962706270627063,1.1463449581780958,0.7219700295804233, Empty,-11.963036303630375,1.0487654354114402,0.8188240153969252, Empty,-11.967986798679856,1.008984729107858,0.8589109173763086]	2,0	Current,-11.866666666666667,1.8618986725025255	0,228	Empty	-12,026	1,698	0,644	1,221	-11,936	Empty	Empty	1,162	0,708	-11,98	1,1460000000000001	-11,962	0,721	Empty	0,8180000000000001	Empty	-11,963000000000001	1,048	0,0	not set	Empty	not set	Empty	0,858	1,0	1,008	-11,967	not set	
84854396375	15,328000000000001	1,0	Current	15,328000000000001	-16,633	-16,633	[Moving-Top,-14.619801980198012,15.718683025182617,2.050964590349705, Moving-Top,-15.637623762376236,13.044859741388157,2.4913871088787216, Moving-Top,-13.815181518151814,14.399205090361749,2.9674562017349517, Moving-Top,-15.405610561056102,12.616297712595259,2.977248522829254, Moving-Top,-13.559735973597355,15.809665186488647,3.111013151678901, Moving-Top,-14.333003300330025,13.123838620481878,3.1863129257274787]	2,0	Current,-16.633333333333333,15.328622464744397	2,05	Moving-Top	-14,619	15,718	2,491	13,044	-15,637	Moving-Top	Moving-Top	14,399000000000001	2,967	-13,815	12,616	-15,405000000000001	2,977	Moving-Top	3,111	Moving-Top	-13,559000000000001	15,809000000000001	0,0	not set	Moving-Top	not set	Moving-Top	3,186	1,0	13,123000000000001	-14,333	not set	
92841880641	6,112	1,0	Current	6,112	-12,766	-12,766	[Standing-Top,-11.8980198019802,5.256804318245384,1.2195589327887777, Standing-Top,-11.571617161716171,4.581034581367024,1.942816132375649, Standing-Top,-12.593729372937293,3.6143970535442165,2.504409054016996, Standing-Top,-12.363036303630357,3.554978482508585,2.5895003064522415, Standing-Top,-10.86831683168317,8.428632942944695,2.99444225806515, Standing-Top,-13.457095709570961,3.0908729926033605,3.099823314591803]	2,0	Current,-12.766666666666667,6.112828041640519	1,219	Standing-Top	-11,898	5,256	1,942	4,581	-11,571	Standing-Top	Standing-Top	3,614	2,504	-12,593	3,5540000000000003	-12,363	2,589	Standing-Top	2,994	Standing-Top	-10,868	8,428	0,0	not set	Standing-Top	not set	Standing-Top	3,099	1,0	3,09	-13,457	not set	
85874009570	15,983	1,0	Current	15,983	-12,466000000000001	-12,466000000000001	[Moving-Top,-13.559735973597355,15.809665186488647,1.1067782600146803, Moving-Top,-13.479867986798675,16.716207204860588,1.2504774142445554, Moving-Bottum,-13.695379537953798,16.923699938068026,1.5472688888101407, Moving-Top,-13.815181518151814,14.399205090361749,2.0803670503110276, Moving-Top,-14.619801980198012,15.718683025182617,2.169337886231601, Moving-Top,-13.451155115511556,13.895489499023462,2.3083052435400844]	2,0	Current,-12.466666666666667,15.98332464372374	1,106	Moving-Top	-13,559000000000001	15,809000000000001	1,25	16,716	-13,479000000000001	Moving-Top	Moving-Bottum	16,923000000000002	1,547	-13,695	14,399000000000001	-13,815	2,08	Moving-Top	2,169	Moving-Top	-14,619	15,718	0,0	not set	Moving-Top	not set	Moving-Top	2,308	0,833	13,895	-13,451	not set	
39257340516	14,33	1,0	Current	14,33	-13,766	-13,766	[Moving-Top,-13.815181518151814,14.399205090361749,0.08400963872426268, Moving-Top,-13.451155115511556,13.895489499023462,0.5374811654367605, Moving-Top,-13.715181518151812,13.546219785337957,0.7860879451909548, Moving-Top,-12.95808580858086,13.488270902007438,1.1676278668515396, Moving-Top,-13.496369636963692,13.099851316842548,1.2600999107694781, Moving-Top,-14.333003300330025,13.123838620481878,1.3330634774377847]	2,0	Current,-13.766666666666667,14.330619898199334	0,084	Moving-Top	-13,815	14,399000000000001	0,537	13,895	-13,451	Moving-Top	Moving-Top	13,546000000000001	0,786	-13,715	13,488	-12,958	1,167	Moving-Top	1,26	Moving-Top	-13,496	13,099	0,0	not set	Moving-Top	not set	Moving-Top	1,333	1,0	13,123000000000001	-14,333	not set	
14259377328	7,547000000000001	1,0	Current	7,547000000000001	-9,366	-9,366	[Standing-Top,-10.86831683168317,8.428632942944695,1.7410127706354266, Standing-Top,-9.377557755775587,5.0782343455371155,2.469416230062051, Empty,-12.02640264026403,1.6983056924939928,6.425632267941624, Empty,-11.936963696369634,1.221559897997323,6.828290138394872, Empty,-11.980528052805271,1.1623088140266162,6.899605354214912, Empty,-11.962706270627063,1.1463449581780958,6.907664420918897]	2,0	Current,-9.366666666666667,7.547626558506107	1,741	Standing-Top	-10,868	8,428	2,469	5,078	-9,377	Standing-Top	Empty	1,698	6,425	-12,026	1,221	-11,936	6,828	Empty	6,899	Empty	-11,98	1,162	0,0	not set	Empty	not set	Empty	6,907	0,666	1,1460000000000001	-11,962	not set	
78712537761	2,338	1,0	Current	2,338	-12,133000000000001	-12,133000000000001	[Empty,-11.936963696369634,1.221559897997323,1.1336672225290287, Empty,-11.980528052805271,1.1623088140266162,1.185669332305197, Empty,-11.962706270627063,1.1463449581780958,1.2038981544027572, Empty,-11.963036303630375,1.0487654354114402,1.3005229386727442, Empty,-11.967986798679856,1.008984729107858,1.3393510859418016, Empty,-12.0,0.9483015789132895,1.3961700162022253]	2,0	Current,-12.133333333333333,2.3380903889000244	1,133	Empty	-11,936	1,221	1,185	1,162	-11,98	Empty	Empty	1,1460000000000001	1,203	-11,962	1,048	-11,963000000000001	1,3	Empty	1,339	Empty	-11,967	1,008	0,0	not set	Empty	not set	Empty	1,3960000000000001	1,0	0,9480000000000001	-12,0	not set	
64311227215	0,983	1,0	Current	0,983	-12,033	-12,033	[Empty,-12.0,0.9483015789132895,0.04825410028847576, Empty,-11.967986798679856,1.008984729107858,0.07025261793210148, Empty,-12.053135313531351,0.9073971214094273,0.07833896990280927, Empty,-11.963036303630375,1.0487654354114402,0.09613291471792637, Empty,-11.962706270627063,1.1463449581780958,0.1777836988103202, Empty,-11.980528052805271,1.1623088140266162,0.18673832485697217]	2,0	Current,-12.033333333333333,0.9831920802501745	0,048	Empty	-12,0	0,9480000000000001	0,07	1,008	-11,967	Empty	Empty	0,907	0,078	-12,053	1,048	-11,963000000000001	0,096	Empty	0,177	Empty	-11,962	1,1460000000000001	0,0	not set	Empty	not set	Empty	0,186	1,0	1,162	-11,98	not set	
