window:30.0	alpha:0.2	knn:6.0	
time	StdDev	source	Datapoint Type	Datapoint Y	Datapoint X	power	Neighbores	destination	Datapoint	Neighbore(1) Distance	Neighbore(1) Type	Neighbore(1) X	Neighbore(1) Y	Neighbore(2) Distance	Neighbore(2) Y	Neighbore(2) X	Neighbore(2) Type	Neighbore(3) Type	Neighbore(3) Y	Neighbore(3) Distance	Neighbore(3) X	Neighbore(4) Y	Neighbore(4) X	Neighbore(4) Distance	Neighbore(4) Type	Neighbore(5) Distance	Neighbore(5) Type	Neighbore(5) X	Neighbore(5) Y	KNNTotalMissfired	KNNStateWeight	KNNState	KNNStateMissfired	Neighbore(6) Type	Neighbore(6) Distance	KNNConfidence	Neighbore(6) Y	Neighbore(6) X	null	
44050566222	5,549	4,0	Current	5,549	-7,8	-7,8	[Empty,-7.593399339933994,5.468952915726268,0.2218468050277781, Standing-Top,-7.509900990099009,5.796486814169157,0.38082051964499447, Empty,-7.424092409240921,5.461215927885968,0.38619837563500814, Empty,-7.39273927392739,5.393068407516401,0.4363693196229179, Empty,-7.403300330033004,5.266311200829432,0.487567660243025, Empty,-7.319801980198015,5.700439077977814,0.5032791192355551]	5,0	Current,-7.8,5.5497747702046425	0,221	Empty	-7,593	5,468	0,38	5,796	-7,509	Standing-Top	Empty	5,461	0,386	-7,424	5,393	-7,392	0,436	Empty	0,487	Empty	-7,4030000000000005	5,266	0,0	not set	Empty	not set	Empty	0,503	0,833	5,7	-7,319	not set	
16113030622	5,564	4,0	Current	5,564	-7,633	-7,633	[Empty,-7.226732673267327,5.853092610012547,0.4984515480757353, Empty,-6.861056105610557,5.281693649449924,0.8225231994930617]	5,0	Current,-7.633333333333334,5.564770136013407	0,498	Empty	-7,226	5,853	0,8220000000000001	5,281	-6,861	Empty	not set	not set	not set	not set	not set	not set	not set	not set	not set	not set	not set	not set	not set	not set	not set	not set	not set	not set	not set	not set	not set	not set	
51320846413	6,1530000000000005	4,0	Current	6,1530000000000005	-7,266	-7,266	[Empty,-7.042574257425739,6.137231919406888,0.22468864260712068, Empty,-7.226732673267327,5.853092610012547,0.30313899106904124, Empty,-7.105610561056106,5.733364888332172,0.4500311029705809, Empty,-7.319801980198015,5.700439077977814,0.45625528210318206, Empty,-7.294059405940596,5.457219878036624,0.6969084189298042, Empty,-7.39273927392739,5.393068407516401,0.7709001211562572]	5,0	Current,-7.266666666666667,6.15358973824764	0,224	Empty	-7,042	6,1370000000000005	0,303	5,853	-7,226	Empty	Empty	5,7330000000000005	0,45	-7,105	5,7	-7,319	0,456	Empty	0,6960000000000001	Empty	-7,2940000000000005	5,457	0,0	not set	Empty	not set	Empty	0,77	1,0	5,393	-7,392	not set	
2618460739	5,89	4,0	Current	5,89	-7,9	-7,9	[Standing-Top,-7.558085808580857,5.738602840925225,0.3742057116150042, Standing-Top,-7.509900990099009,5.796486814169157,0.401307639046695, Standing-Top,-7.76237623762376,5.405101625316489,0.5046954719862267, Empty,-7.593399339933994,5.468952915726268,0.521392137987874, Standing-Bottum,-7.585148514851485,6.310091497194999,0.5244476666787015, Standing-Top,-7.366666666666663,5.696674217363379,0.5675200763358142]	5,0	Current,-7.9,5.890670590009259	0,374	Standing-Top	-7,558	5,738	0,401	5,796	-7,509	Standing-Top	Standing-Top	5,405	0,504	-7,7620000000000005	5,468	-7,593	0,521	Empty	0,524	Standing-Bottum	-7,585	6,3100000000000005	0,0	not set	Standing-Top	not set	Standing-Top	0,5670000000000001	0,666	5,696	-7,3660000000000005	not set	
38104442855	9,389	4,0	Current	9,389	-6,833	-6,833	[Moving-Bottum,-7.743564356435645,9.742592496482626,0.9762407957824281, Moving-Bottum,-7.938613861386137,9.160615271341223,1.1287735611129797, Moving-Top,-7.302970297029701,8.31267585275408,1.1749735734097781, Moving-Bottum,-7.510231023102309,7.984029612496383,1.560169781733086, Moving-Bottum,-8.383828382838281,9.66888286506442,1.575427563260065, Moving-Top,-6.980528052805282,7.746237835426583,1.6500512957145117]	5,0	Current,-6.833333333333333,9.38971068066885	0,976	Moving-Bottum	-7,743	9,742	1,1280000000000001	9,16	-7,938	Moving-Bottum	Moving-Top	8,312	1,174	-7,3020000000000005	7,984	-7,51	1,56	Moving-Bottum	1,575	Moving-Bottum	-8,383000000000001	9,668000000000001	0,0	not set	Moving-Bottum	not set	Moving-Top	1,6500000000000001	0,666	7,746	-6,98	not set	
56625424978	4,505	4,0	Current	4,505	-7,7	-7,7	[Empty,-7.641254125412543,4.59695910469172,0.10865685769973574, Empty,-7.592079207920797,4.643507317571688,0.17515287900284043, Empty,-7.587788778877888,4.344221133253485,0.19651729897107162, Empty,-7.480858085808585,4.450971980579144,0.22583660312923007, Standing-Top,-7.678547854785484,4.81800686166451,0.3131902833848481, Empty,-7.5,4.249007713507778,0.3252922345410244]	5,0	Current,-7.7,4.505552130427525	0,108	Empty	-7,641	4,596	0,17500000000000002	4,643	-7,5920000000000005	Empty	Empty	4,344	0,196	-7,587	4,45	-7,48	0,225	Empty	0,313	Standing-Top	-7,678	4,8180000000000005	0,0	not set	Empty	not set	Empty	0,325	0,833	4,249	-7,5	not set	
57090810426	8,786	4,0	Current	8,786	-8,4	-8,4	[Moving-Bottum,-8.462706270627063,8.506315782149125,0.2869720375492559, Moving-Bottum,-8.875247524752478,9.074184024122054,0.5556139638291507, Moving-Bottum,-7.938613861386137,9.160615271341223,0.5940954265001694, Moving-Bottum,-8.85610561056105,8.307667528313257,0.6611899583761057, Moving-Bottum,-8.383828382838281,9.66888286506442,0.8826779636809203, Moving-Bottum,-8.595379537953795,9.689408985411035,0.9239497702971261]	5,0	Current,-8.4,8.786353054595521	0,28600000000000003	Moving-Bottum	-8,462	8,506	0,555	9,074	-8,875	Moving-Bottum	Moving-Bottum	9,16	0,594	-7,938	8,307	-8,856	0,661	Moving-Bottum	0,882	Moving-Bottum	-8,383000000000001	9,668000000000001	0,0	not set	Moving-Bottum	not set	Moving-Bottum	0,923	1,0	9,689	-8,595	not set	
58258790560	7,626	4,0	Current	7,626	-7,166	-7,166	[Moving-Top,-6.980528052805282,7.746237835426583,0.22121278090427537, Moving-Top,-7.257095709570957,7.347341189938608,0.29363740249639153, Moving-Top,-7.436303630363037,7.236958350760653,0.47392874954094033, Moving-Top,-7.635643564356442,7.28649847655091,0.5793802571478432, Moving-Top,-7.302970297029701,8.31267585275408,0.6993792367126317, Moving-Top,-7.624422442244223,6.935892601603019,0.8287131695652755]	5,0	Current,-7.166666666666667,7.626707459098365	0,221	Moving-Top	-6,98	7,746	0,293	7,347	-7,257000000000001	Moving-Top	Moving-Top	7,236	0,47300000000000003	-7,436	7,2860000000000005	-7,635	0,579	Moving-Top	0,6990000000000001	Moving-Top	-7,3020000000000005	8,312	0,0	not set	Moving-Top	not set	Moving-Top	0,8280000000000001	1,0	6,9350000000000005	-7,6240000000000006	not set	
39721519865	5,357	4,0	Current	5,357	-5,9	-5,9	[Standing-Bottum,-6.120132013201318,5.123540813574305,0.3210490963971722, Standing-Bottum,-6.000330033003298,5.901100256977437,0.5530390288352509, Standing-Bottum,-6.527062706270626,5.418465056387808,0.6300447432291866, Standing-Bottum,-6.4818481848184835,5.757113070530336,0.7060080075456339, Standing-Top,-6.6544554455445555,5.383999198352176,0.7549299146258708, Standing-Top,-6.599009900990095,4.9087393620923665,0.8305214955413007]	5,0	Current,-5.9,5.357238094391553	0,321	Standing-Bottum	-6,12	5,123	0,553	5,901	-6,0	Standing-Bottum	Standing-Bottum	5,418	0,63	-6,527	5,757000000000001	-6,481	0,706	Standing-Bottum	0,754	Standing-Top	-6,654	5,383	0,0	not set	Standing-Bottum	not set	Standing-Top	0,8300000000000001	0,666	4,908	-6,599	not set	
81385322758	6,112	4,0	Current	6,112	-6,766	-6,766	[Empty,-7.042574257425739,6.137231919406888,0.2769847430608976, Standing-Top,-7.095379537953797,5.925998140327527,0.3780972940586219, Empty,-7.105610561056106,5.733364888332172,0.5087978461654425, Empty,-7.226732673267327,5.853092610012547,0.5283211380140378, Empty,-6.887458745874587,5.502863798461059,0.6218095402588032, Standing-Top,-7.055445544554456,5.498522492485282,0.6787963965999289]	5,0	Current,-6.766666666666667,6.112828041640519	0,276	Empty	-7,042	6,1370000000000005	0,378	5,925	-7,095	Standing-Top	Empty	5,7330000000000005	0,508	-7,105	5,853	-7,226	0,528	Empty	0,621	Empty	-6,8870000000000005	5,502	0,0	not set	Empty	not set	Standing-Top	0,678	0,666	5,498	-7,055	not set	
