window:30.0	alpha:0.2	knn:6.0	
time	StdDev	source	Datapoint Type	Datapoint Y	Datapoint X	power	Neighbores	destination	Datapoint	Neighbore(1) Distance	Neighbore(1) Type	Neighbore(1) X	Neighbore(1) Y	Neighbore(2) Distance	Neighbore(2) Y	Neighbore(2) X	Neighbore(2) Type	Neighbore(3) Type	Neighbore(3) Y	Neighbore(3) Distance	Neighbore(3) X	Neighbore(4) Y	Neighbore(4) X	Neighbore(4) Distance	Neighbore(4) Type	Neighbore(5) Distance	Neighbore(5) Type	Neighbore(5) X	Neighbore(5) Y	KNNTotalMissfired	KNNStateWeight	KNNState	KNNStateMissfired	Neighbore(6) Type	Neighbore(6) Distance	KNNConfidence	Neighbore(6) Y	Neighbore(6) X	null	
30923086078	0,0	2,0	Current	0,0	-17,0	-17,0	[Empty,-17.95016501650165,1.3278360534627165,1.6327774323094446, Standing-Bottum,-16.05181518151815,1.5955838736581793,1.856055588574194, Empty,-17.973927392739288,1.5852688666771397,1.860540767084605, Empty,-17.872937293729397,1.7127580746715396,1.922383869349762, Empty,-18.179207920792066,1.6637959579809039,2.0393009366575456, Standing-Top,-18.793729372937296,1.3463664708945395,2.2428035440686824]	6,0	Current,-17.0,0.0	1,6320000000000001	Empty	-17,95	1,327	1,856	1,595	-16,051000000000002	Standing-Bottum	Empty	1,585	1,86	-17,973	1,712	-17,872	1,922	Empty	2,039	Empty	-18,179000000000002	1,663	0,0	not set	Empty	not set	Standing-Top	2,242	0,666	1,346	-18,793	not set	
65086515951	2,422	2,0	Current	2,422	-18,733	-18,733	[Empty,-18.539273927392735,2.354958845189771,0.2053526522840564, Empty,-18.53861386138615,2.636424834533211,0.28955502662549387, Empty,-18.482178217821797,2.1977616787959597,0.33677243867742385, Empty,-18.228712871287122,2.6389061807746055,0.5492157463776363, Empty,-18.19735973597359,2.6272332033638954,0.5738806557577216, Empty,-18.14851485148515,1.9432135538563677,0.7558864413366163]	6,0	Current,-18.733333333333334,2.4221202832779936	0,20500000000000002	Empty	-18,539	2,354	0,289	2,636	-18,538	Empty	Empty	2,197	0,336	-18,482	2,638	-18,228	0,549	Empty	0,5730000000000001	Empty	-18,197	2,6270000000000002	0,0	not set	Empty	not set	Empty	0,755	1,0	1,943	-18,148	not set	
68917213073	13,496	2,0	Current	13,496	-17,166	-17,166	[Moving-Top,-18.05214521452145,13.297275715187507,0.9077044645556167, Moving-Bottum,-16.35346534653465,14.692190377200296,1.4456776445716268, Moving-Top,-17.073597359735977,15.621891590603143,2.1270155006906992, Moving-Bottum,-15.181188118811884,14.538354653971993,2.2420359740807116, Moving-Bottum,-16.35346534653466,15.597065888337864,2.2520962649298286, Moving-Top,-17.15940594059406,11.236834261555655,2.260090628664636]	6,0	Current,-17.166666666666668,13.496913227351897	0,907	Moving-Top	-18,052	13,297	1,445	14,692	-16,353	Moving-Bottum	Moving-Top	15,621	2,1270000000000002	-17,073	14,538	-15,181000000000001	2,242	Moving-Bottum	2,2520000000000002	Moving-Bottum	-16,353	15,597	0,0	not set	Moving-Top	not set	Moving-Top	2,2600000000000002	0,5	11,236	-17,159	not set	
562673411	6,853	2,0	Current	6,853	-18,033	-18,033	[Empty,-17.914191419141915,2.9429779861654546,3.9120597562667494, Empty,-18.228712871287122,2.6389061807746055,4.2188434601952585, Empty,-18.19735973597359,2.6272332033638954,4.229171922376632, Empty,-18.53861386138615,2.636424834533211,4.246963139199056, Empty,-18.539273927392735,2.354958845189771,4.52662755978328, Empty,-17.885148514851494,2.2882725413657523,4.567355056869031]	6,0	Current,-18.033333333333335,6.853223086013374	3,912	Empty	-17,914	2,942	4,218	2,638	-18,228	Empty	Empty	2,6270000000000002	4,229	-18,197	2,636	-18,538	4,246	Empty	4,526	Empty	-18,539	2,354	0,0	not set	Empty	not set	Empty	4,567	1,0	2,2880000000000003	-17,885	not set	
24233297255	2,732	2,0	Current	2,732	-15,533	-15,533	[Standing-Bottum,-16.455445544554454,2.6157832138416968,0.929472137836347, Standing-Bottum,-16.62079207920792,2.6878810347752813,1.0883745584269453, Standing-Bottum,-16.85280528052804,2.4066450919987603,1.3591176579760837, Standing-Bottum,-16.02343234323432,4.730803633353671,2.057506671316693, Empty,-17.914191419141915,2.9429779861654546,2.3901417746080242, Empty,-17.885148514851494,2.2882725413657523,2.393405655964457]	6,0	Current,-15.533333333333333,2.7325202042558936	0,929	Standing-Bottum	-16,455000000000002	2,615	1,088	2,6870000000000003	-16,62	Standing-Bottum	Standing-Bottum	2,406	1,359	-16,852	4,73	-16,023	2,057	Standing-Bottum	2,39	Empty	-17,914	2,942	0,0	not set	Standing-Bottum	not set	Empty	2,3930000000000002	0,666	2,2880000000000003	-17,885	not set	
69318871772	4,226	2,0	Current	4,226	-20,266000000000002	-20,266000000000002	[Standing-Top,-19.892739273927393,3.9856216941825906,0.44501230179598084, Standing-Top,-20.479537953795372,4.617717889469562,0.44503300348751, Standing-Top,-19.285808580858088,3.331400304835851,1.3281561274824463, Standing-Top,-21.11122112211221,3.166500289692601,1.355623665798404, Standing-Top,-19.37293729372937,2.987588455201831,1.527952986646087, Empty,-18.53861386138615,2.636424834533211,2.348567941206038]	6,0	Current,-20.266666666666666,4.226897995772629	0,445	Standing-Top	-19,892	3,985	0,445	4,617	-20,479	Standing-Top	Standing-Top	3,331	1,328	-19,285	3,166	-21,111	1,355	Standing-Top	1,5270000000000001	Standing-Top	-19,372	2,987	0,0	not set	Standing-Top	not set	Empty	2,348	0,833	2,636	-18,538	not set	
67822235472	2,6830000000000003	2,0	Current	2,6830000000000003	-20,6	-20,6	[Standing-Top,-21.11122112211221,3.166500289692601,0.7034538818259177, Standing-Top,-19.37293729372937,2.987588455201831,1.264233191968856, Standing-Top,-19.285808580858088,3.331400304835851,1.465318046262679, Standing-Top,-19.892739273927393,3.9856216941825906,1.481994441921863, Standing-Top,-22.347194719471947,2.5702610121771854,1.7508463767330638, Standing-Top,-20.479537953795372,4.617717889469562,1.938183419352541]	6,0	Current,-20.6,2.683281572999748	0,7030000000000001	Standing-Top	-21,111	3,166	1,264	2,987	-19,372	Standing-Top	Standing-Top	3,331	1,465	-19,285	3,985	-19,892	1,481	Standing-Top	1,75	Standing-Top	-22,347	2,57	0,0	not set	Standing-Top	not set	Standing-Top	1,938	1,0	4,617	-20,479	not set	
52532402478	1,861	2,0	Current	1,861	-17,866	-17,866	[Empty,-17.872937293729397,1.7127580746715396,0.149272364103821, Empty,-18.14851485148515,1.9432135538563677,0.2933436708283696, Empty,-18.179207920792066,1.6637959579809039,0.3700361077396537, Empty,-18.482178217821797,2.1977616787959597,0.7011835912240516, Empty,-18.19735973597359,2.6272332033638954,0.8337234854653103, Empty,-18.539273927392735,2.354958845189771,0.8339717387728439]	6,0	Current,-17.866666666666667,1.8618986725025255	0,149	Empty	-17,872	1,712	0,293	1,943	-18,148	Empty	Empty	1,663	0,37	-18,179000000000002	2,197	-18,482	0,7010000000000001	Empty	0,833	Empty	-18,197	2,6270000000000002	0,0	not set	Empty	not set	Empty	0,833	1,0	2,354	-18,539	not set	
76724514096	2,8040000000000003	2,0	Current	2,8040000000000003	-17,266000000000002	-17,266000000000002	[Standing-Bottum,-16.85280528052804,2.4066450919987603,0.5742604155687263, Standing-Bottum,-17.094719471947204,3.3544775459533156,0.5759840000063611, Standing-Bottum,-16.62079207920792,2.6878810347752813,0.656364361890146, Empty,-17.914191419141915,2.9429779861654546,0.6621126095183866, Standing-Bottum,-16.649834983498334,2.5327161242199687,0.6741572759153307, Empty,-17.885148514851494,2.2882725413657523,0.8057771921398769]	6,0	Current,-17.266666666666666,2.8047578623950176	0,5740000000000001	Standing-Bottum	-16,852	2,406	0,5750000000000001	3,354	-17,094	Standing-Bottum	Standing-Bottum	2,6870000000000003	0,656	-16,62	2,942	-17,914	0,662	Empty	0,674	Standing-Bottum	-16,649	2,532	0,0	not set	Standing-Bottum	not set	Empty	0,805	0,666	2,2880000000000003	-17,885	not set	
60479990100	3,633	2,0	Current	3,633	-19,6	-19,6	[Standing-Top,-19.285808580858088,3.331400304835851,0.43564605901878156, Standing-Top,-19.892739273927393,3.9856216941825906,0.4581605949676212, Standing-Top,-19.37293729372937,2.987588455201831,0.6843584323581042, Empty,-18.53861386138615,2.636424834533211,1.456043351759465, Standing-Top,-21.11122112211221,3.166500289692601,1.581638273604661, Empty,-18.539273927392735,2.354958845189771,1.6610208330990863]	6,0	Current,-19.6,3.6331804249169894	0,435	Standing-Top	-19,285	3,331	0,458	3,985	-19,892	Standing-Top	Standing-Top	2,987	0,684	-19,372	2,636	-18,538	1,456	Empty	1,581	Standing-Top	-21,111	3,166	0,0	not set	Standing-Top	not set	Empty	1,661	0,666	2,354	-18,539	not set	
