window:30.0	alpha:0.2	knn:6.0	
time	StdDev	source	Datapoint Type	Datapoint Y	Datapoint X	power	Neighbores	destination	Datapoint	Neighbore(1) Distance	Neighbore(1) Type	Neighbore(1) X	Neighbore(1) Y	Neighbore(2) Distance	Neighbore(2) Y	Neighbore(2) X	Neighbore(2) Type	Neighbore(3) Type	Neighbore(3) Y	Neighbore(3) Distance	Neighbore(3) X	Neighbore(4) Y	Neighbore(4) X	Neighbore(4) Distance	Neighbore(4) Type	Neighbore(5) Distance	Neighbore(5) Type	Neighbore(5) X	Neighbore(5) Y	KNNTotalMissfired	KNNStateWeight	KNNState	KNNStateMissfired	Neighbore(6) Type	Neighbore(6) Distance	KNNConfidence	Neighbore(6) Y	Neighbore(6) X	null	
30524959234	0,983	4,0	Current	0,983	-17,033	-17,033	[Empty,-16.96039603960396,0.5995038327539097,0.390559240171475, Empty,-17.113531353135297,1.5201384237716886,0.5429024757737616, Empty,-17.019801980198004,0.4295871217557229,0.5537703021897403, Empty,-17.0,0.0,0.9837569708915798]	3,0	Current,-17.033333333333335,0.9831920802501743	0,39	Empty	-16,96	0,599	0,542	1,52	-17,113	Empty	Empty	0,429	0,553	-17,019000000000002	0,0	-17,0	0,983	Empty	not set	not set	not set	not set	not set	not set	not set	not set	not set	not set	not set	not set	not set	not set	
71044109410	2,316	4,0	Current	2,316	-15,233	-15,233	[Standing-Bottum,-15.412871287128706,2.816031560134185,0.5307156055143597, Standing-Bottum,-16.056765676567647,2.7405305929636867,0.9261491668003567, Standing-Top,-15.845544554455433,3.1558952001058636,1.03884923950745, Standing-Top,-16.27128712871286,2.7833057945156017,1.1380492578243318, Standing-Bottum,-16.404290429042906,2.7308624880752674,1.2420742193884668, Standing-Bottum,-16.43564356435644,2.816821335160429,1.3022152506375555]	3,0	Current,-15.233333333333333,2.316606713852541	0,53	Standing-Bottum	-15,412	2,816	0,926	2,74	-16,056	Standing-Bottum	Standing-Top	3,1550000000000002	1,038	-15,845	2,783	-16,271	1,1380000000000001	Standing-Top	1,242	Standing-Bottum	-16,404	2,73	0,0	not set	Standing-Bottum	not set	Standing-Bottum	1,302	0,666	2,816	-16,435	not set	
19968447179	12,095	4,0	Current	12,095	-14,700000000000001	-14,700000000000001	[Moving-Top,-16.821782178217823,12.594434823141883,2.1796655205949063, Moving-Top,-16.85544554455445,11.164932292369592,2.347725616321348, Moving-Top,-16.663036303630363,14.098750710308854,2.804765672114636, Moving-Bottum,-16.3993399339934,14.42668277696765,2.8848544609418023, Moving-Top,-17.18184818481848,14.040592649904374,3.153273851175508, Moving-Top,-16.806930693069305,15.516275046105319,4.0176082046949535]	3,0	Current,-14.7,12.095453691366854	2,179	Moving-Top	-16,821	12,594	2,347	11,164	-16,855	Moving-Top	Moving-Top	14,098	2,8040000000000003	-16,663	14,426	-16,399	2,884	Moving-Bottum	3,153	Moving-Top	-17,181	14,040000000000001	0,0	not set	Moving-Top	not set	Moving-Top	4,017	0,833	15,516	-16,806	not set	
58795884811	21,229	4,0	Current	21,229	-14,9	-14,9	[Moving-Top,-16.532343234323438,19.52772468717891,2.3582305666381265, Moving-Bottum,-17.223102310231024,21.92656628531197,2.425372607257509, Moving-Top,-17.535973597359742,21.767755735363014,2.690328026177592, Moving-Top,-17.32739273927392,19.96267159943486,2.7381721649115187, Moving-Top,-16.976567656765674,18.824348154838336,3.177708666186836, Moving-Top,-17.06666666666667,18.80220223897973,3.2537933693042826]	3,0	Current,-14.9,21.229696182470438	2,358	Moving-Top	-16,532	19,527	2,4250000000000003	21,926000000000002	-17,223	Moving-Bottum	Moving-Top	21,767	2,69	-17,535	19,962	-17,327	2,738	Moving-Top	3,177	Moving-Top	-16,976	18,824	0,0	not set	Moving-Top	not set	Moving-Top	3,253	0,833	18,802	-17,066	not set	
56493580490	0,0	4,0	Current	0,0	-17,0	-17,0	[Empty,-17.0,0.0,0.0, Empty,-17.009900990099002,0.29203725155945753,0.2922050408588846, Empty,-17.019801980198004,0.4295871217557229,0.4300432694487014, Empty,-17.029702970297013,0.5370200172723099,0.5378408364893997, Empty,-16.96039603960396,0.5995038327539097,0.6008105518095357, Empty,-17.058415841584143,1.088684725649315,1.0902508162849995]	3,0	Current,-17.0,0.0	0,0	Empty	-17,0	0,0	0,292	0,292	-17,009	Empty	Empty	0,429	0,43	-17,019000000000002	0,537	-17,029	0,537	Empty	0,6	Empty	-16,96	0,599	0,0	not set	Empty	not set	Empty	1,09	1,0	1,088	-17,058	not set	
61076413009	0,983	4,0	Current	0,983	-17,033	-17,033	[Empty,-17.058415841584143,1.088684725649315,0.10843353011619926, Empty,-17.082178217821784,1.2462702332191748,0.26757417160531544, Empty,-17.061716171617146,1.2967556888007288,0.31484555279738397, Empty,-16.963366336633673,0.6578593522317776,0.3327713397320488, Standing-Top,-17.06765676567656,0.6121842393338424,0.37259215776666343, Empty,-16.96039603960396,0.5995038327539097,0.390559240171475]	3,0	Current,-17.033333333333335,0.9831920802501743	0,108	Empty	-17,058	1,088	0,267	1,246	-17,082	Empty	Empty	1,296	0,314	-17,061	0,657	-16,963	0,332	Empty	0,372	Standing-Top	-17,067	0,612	0,0	not set	Empty	not set	Empty	0,39	0,833	0,599	-16,96	not set	
40482952359	0,0	4,0	Current	0,0	-17,0	-17,0	[Empty,-17.0,0.0,0.0, Empty,-17.0,0.0,0.0, Empty,-17.009900990099002,0.29203725155945753,0.2922050408588846, Empty,-17.010891089108902,0.3212409767154033,0.3214255449447731, Empty,-17.019801980198004,0.4295871217557229,0.4300432694487014, Empty,-17.029702970297013,0.5370200172723099,0.5378408364893997]	3,0	Current,-17.0,0.0	0,0	Empty	-17,0	0,0	0,0	0,0	-17,0	Empty	Empty	0,292	0,292	-17,009	0,321	-17,01	0,321	Empty	0,43	Empty	-17,019000000000002	0,429	0,0	not set	Empty	not set	Empty	0,537	1,0	0,537	-17,029	not set	
16759128648	2,19	4,0	Current	2,19	-16,8	-16,8	[Empty,-16.82310231023101,2.3724430521786353,0.1830167860376028, Empty,-16.86369636963696,1.8253907505491436,0.3710082168886298, Standing-Top,-17.24290429042902,1.813639433438599,0.5817923804951698, Standing-Top,-16.647854785478543,2.7765295474260543,0.6050798099365334, Standing-Top,-17.47590759075907,2.229145150595404,0.6769892984338164, Standing-Top,-17.339933993399345,1.778547099821692,0.6793788149850201]	3,0	Current,-16.8,2.1908902300206643	0,183	Empty	-16,823	2,372	0,371	1,825	-16,863	Empty	Standing-Top	1,813	0,581	-17,242	2,7760000000000002	-16,647000000000002	0,605	Standing-Top	0,676	Standing-Top	-17,475	2,229	0,0	not set	Standing-Top	not set	Standing-Top	0,679	0,666	1,778	-17,339	not set	
59048320400	2,943	4,0	Current	2,943	-17,333000000000002	-17,333000000000002	[Standing-Top,-16.647854785478543,2.7765295474260543,0.7056206486907665, Standing-Top,-17.47590759075907,2.229145150595404,0.7288558959365838, Empty,-16.82310231023101,2.3724430521786353,0.7661083010155583, Standing-Bottum,-16.618151815181527,2.6051039598459367,0.7913792445190437, Standing-Bottum,-16.769966996699644,3.522899840004521,0.8078359672562858, Standing-Top,-16.508250825082502,2.8185825515492415,0.8345481974065923]	3,0	Current,-17.333333333333332,2.9439202887759506	0,705	Standing-Top	-16,647000000000002	2,7760000000000002	0,728	2,229	-17,475	Standing-Top	Empty	2,372	0,766	-16,823	2,605	-16,618000000000002	0,791	Standing-Bottum	0,807	Standing-Bottum	-16,769000000000002	3,5220000000000002	0,0	not set	Standing-Top	not set	Standing-Top	0,834	0,5	2,818	-16,508	not set	
42081108925	20,490000000000002	4,0	Current	20,490000000000002	-20,733	-20,733	[Moving-Top,-17.744224422442247,19.56175000282377,3.1301156653325566, Moving-Bottum,-19.90957095709571,17.24549753627581,3.348072245271081, Moving-Top,-17.535973597359742,21.767755735363014,3.442980213488364, Moving-Top,-17.32739273927392,19.96267159943486,3.4466201848444062, Moving-Bottum,-18.67392739273927,23.41846117089964,3.5795587983109747, Moving-Bottum,-17.223102310231024,21.92656628531197,3.792569362887062]	3,0	Current,-20.733333333333334,20.49064827346043	3,13	Moving-Top	-17,744	19,561	3,348	17,245	-19,909	Moving-Bottum	Moving-Top	21,767	3,442	-17,535	19,962	-17,327	3,446	Moving-Top	3,579	Moving-Bottum	-18,673000000000002	23,418	0,0	not set	Moving-Top	not set	Moving-Bottum	3,7920000000000003	0,5	21,926000000000002	-17,223	not set	
42702299229	2,714	4,0	Current	2,714	-16,566	-16,566	[Standing-Top,-16.647854785478543,2.7765295474260543,0.10237881334858757, Standing-Top,-16.508250825082502,2.8185825515492415,0.1196511457402327, Standing-Bottum,-16.404290429042906,2.7308624880752674,0.16323296956824626, Standing-Bottum,-16.43564356435644,2.816821335160429,0.16645215929852883, Standing-Top,-16.27128712871286,2.7833057945156017,0.30336472650250906, Empty,-16.82310231023101,2.3724430521786353,0.4272352792085268]	3,0	Current,-16.566666666666666,2.7141603981096374	0,10200000000000001	Standing-Top	-16,647000000000002	2,7760000000000002	0,11900000000000001	2,818	-16,508	Standing-Top	Standing-Bottum	2,73	0,163	-16,404	2,816	-16,435	0,166	Standing-Bottum	0,303	Standing-Top	-16,271	2,783	0,0	not set	Standing-Top	not set	Empty	0,427	0,5	2,372	-16,823	not set	
42443383144	0,983	4,0	Current	0,983	-17,033	-17,033	[Empty,-17.082178217821784,1.2462702332191748,0.26757417160531544, Empty,-17.061716171617146,1.2967556888007288,0.31484555279738397, Empty,-16.96039603960396,0.5995038327539097,0.390559240171475, Empty,-17.113531353135297,1.5201384237716886,0.5429024757737616, Empty,-17.019801980198004,0.4295871217557229,0.5537703021897403, Empty,-17.0,0.0,0.9837569708915798]	3,0	Current,-17.033333333333335,0.9831920802501743	0,267	Empty	-17,082	1,246	0,314	1,296	-17,061	Empty	Empty	0,599	0,39	-16,96	1,52	-17,113	0,542	Empty	0,553	Empty	-17,019000000000002	0,429	0,0	not set	Empty	not set	Empty	0,983	1,0	0,0	-17,0	not set	
65584562625	2,509	4,0	Current	2,509	-16,3	-16,3	[Standing-Bottum,-16.404290429042906,2.7308624880752674,0.2442652901310455, Standing-Top,-16.27128712871286,2.7833057945156017,0.274829720755341, Standing-Bottum,-16.618151815181527,2.6051039598459367,0.3320679600562502, Standing-Bottum,-16.056765676567647,2.7405305929636867,0.33513650249835086, Standing-Bottum,-16.43564356435644,2.816821335160429,0.33548581589070603, Standing-Top,-16.508250825082502,2.8185825515492415,0.37229543623223466]	3,0	Current,-16.3,2.509980079602228	0,244	Standing-Bottum	-16,404	2,73	0,274	2,783	-16,271	Standing-Top	Standing-Bottum	2,605	0,332	-16,618000000000002	2,74	-16,056	0,335	Standing-Bottum	0,335	Standing-Bottum	-16,435	2,816	0,0	not set	Standing-Bottum	not set	Standing-Top	0,372	0,666	2,818	-16,508	not set	
87681475196	1,643	4,0	Current	1,643	-16,9	-16,9	[Empty,-16.99339933993401,1.5315256073418972,0.1455588795516643, Empty,-17.113531353135297,1.5201384237716886,0.24643829819704915, Empty,-17.061716171617146,1.2967556888007288,0.38230012114006495, Empty,-17.082178217821784,1.2462702332191748,0.43671098036195605, Empty,-17.058415841584143,1.088684725649315,0.5766688106965897, Empty,-16.82310231023101,2.3724430521786353,0.733318371564916]	3,0	Current,-16.9,1.6431676725154982	0,145	Empty	-16,993000000000002	1,5310000000000001	0,246	1,52	-17,113	Empty	Empty	1,296	0,382	-17,061	1,246	-17,082	0,436	Empty	0,5760000000000001	Empty	-17,058	1,088	0,0	not set	Empty	not set	Empty	0,733	1,0	2,372	-16,823	not set	
19327760324	12,139000000000001	4,0	Current	12,139000000000001	-16,566	-16,566	[Standing-Top,-13.64521452145215,7.859991433833177,5.181582426764325, Moving-Top,-16.977557755775575,17.987988457727152,5.862937067393622, Standing-Top,-15.91188118811882,5.730054000684995,6.442772931221831, Moving-Top,-16.976567656765674,18.824348154838336,6.697436127239028, Standing-Top,-14.699339933993398,5.52870345993996,6.869432863064769, Standing-Bottum,-17.2072607260726,4.862863644672516,7.304746519134826]	3,0	Current,-16.566666666666666,12.139467313958496	5,181	Standing-Top	-13,645	7,859	5,862	17,987000000000002	-16,977	Moving-Top	Standing-Top	5,73	6,442	-15,911	18,824	-16,976	6,697	Moving-Top	6,869	Standing-Top	-14,699	5,5280000000000005	0,0	not set	Standing-Top	not set	Standing-Bottum	7,304	0,5	4,862	-17,207	not set	
6295893693	6,242	4,0	Current	6,242	-16,366	-16,366	[Standing-Top,-15.91188118811882,5.730054000684995,0.6850219869153621, Standing-Top,-15.712541254125416,4.868321318655918,1.5217674375993022, Standing-Top,-16.33597359735974,4.634294869765404,1.6083266532493143, Standing-Top,-14.699339933993398,5.52870345993996,1.8136260116603047, Standing-Bottum,-16.769966996699644,3.522899840004521,2.7491715251479527, Standing-Top,-15.958415841584172,3.4434084505821723,2.8285372334148997]	3,0	Current,-16.366666666666667,6.242328625334192	0,685	Standing-Top	-15,911	5,73	1,5210000000000001	4,868	-15,712	Standing-Top	Standing-Top	4,634	1,608	-16,335	5,5280000000000005	-14,699	1,813	Standing-Top	2,749	Standing-Bottum	-16,769000000000002	3,5220000000000002	0,0	not set	Standing-Top	not set	Standing-Top	2,828	0,833	3,443	-15,958	not set	
72909008392	24,235	4,0	Current	24,235	-18,566	-18,566	[Moving-Top,-17.535973597359742,21.767755735363014,2.674476352752772, Moving-Top,-17.32739273927392,19.96267159943486,4.4490597826834275, Moving-Top,-17.744224422442247,19.56175000282377,4.745707538060814, Moving-Top,-16.532343234323438,19.52772468717891,5.12864700446322, Moving-Top,-17.06666666666667,18.80220223897973,5.636695855381063, Moving-Top,-16.976567656765674,18.824348154838336,5.640087603378814]	3,0	Current,-18.566666666666666,24.235648674352962	2,674	Moving-Top	-17,535	21,767	4,449	19,962	-17,327	Moving-Top	Moving-Top	19,561	4,745	-17,744	19,527	-16,532	5,128	Moving-Top	5,636	Moving-Top	-17,066	18,802	0,0	not set	Moving-Top	not set	Moving-Top	5,64	1,0	18,824	-16,976	not set	
45612057216	12,843	4,0	Current	12,843	-18,033	-18,033	[Moving-Top,-16.44587458745874,16.756562574754163,4.222402123445586, Moving-Top,-16.58217821782178,16.949689875472743,4.354661197440093, Moving-Top,-16.977557755775575,17.987988457727152,5.2512805955264374, Moving-Top,-16.878547854785474,18.085120153177538,5.36689399516069, Moving-Top,-16.47920792079209,7.414709111858505,5.647282506129227, Moving-Top,-16.976567656765674,18.824348154838336,6.0730630673212875]	3,0	Current,-18.033333333333335,12.843935014888025	4,222	Moving-Top	-16,445	16,756	4,354	16,949	-16,582	Moving-Top	Moving-Top	17,987000000000002	5,251	-16,977	18,085	-16,878	5,3660000000000005	Moving-Top	5,647	Moving-Top	-16,479	7,414000000000001	0,0	not set	Moving-Top	not set	Moving-Top	6,073	1,0	18,824	-16,976	not set	
77820489972	10,745000000000001	4,0	Current	10,745000000000001	-17,533	-17,533	[Moving-Top,-16.85544554455445,11.164932292369592,0.797132557212244, Moving-Top,-17.18184818481848,14.040592649904374,3.3137444829720852, Moving-Top,-16.47920792079209,7.414709111858505,3.4936551332458183, Moving-Top,-17.37821782178218,15.324206318570347,4.5812913473071, Standing-Top,-13.64521452145215,7.859991433833177,4.841886853117208, Standing-Top,-15.91188118811882,5.730054000684995,5.271074276969291]	3,0	Current,-17.533333333333335,10.74554171117802	0,797	Moving-Top	-16,855	11,164	3,313	14,040000000000001	-17,181	Moving-Top	Moving-Top	7,414000000000001	3,493	-16,479	15,324	-17,378	4,581	Moving-Top	4,841	Standing-Top	-13,645	7,859	0,0	not set	Moving-Top	not set	Standing-Top	5,271	0,666	5,73	-15,911	not set	
43577671805	0,0	4,0	Current	0,0	-17,0	-17,0	[Empty,-17.0,0.0,0.0, Empty,-17.019801980198004,0.4295871217557229,0.4300432694487014, Empty,-16.96039603960396,0.5995038327539097,0.6008105518095357, Empty,-17.082178217821784,1.2462702332191748,1.2489766826056206, Empty,-17.061716171617146,1.2967556888007288,1.298223479327088, Empty,-17.113531353135297,1.5201384237716886,1.5243720659903885]	3,0	Current,-17.0,0.0	0,0	Empty	-17,0	0,0	0,43	0,429	-17,019000000000002	Empty	Empty	0,599	0,6	-16,96	1,246	-17,082	1,248	Empty	1,298	Empty	-17,061	1,296	0,0	not set	Empty	not set	Empty	1,524	1,0	1,52	-17,113	not set	
28719946664	7,924	4,0	Current	7,924	-15,8	-15,8	[Moving-Top,-16.47920792079209,7.414709111858505,0.8493280368509503, Standing-Top,-13.64521452145215,7.859991433833177,2.1557552169548515, Standing-Top,-15.91188118811882,5.730054000684995,2.1974411264606424, Standing-Top,-14.699339933993398,5.52870345993996,2.636662461385688, Standing-Top,-15.712541254125416,4.868321318655918,3.0575748729505103, Standing-Top,-16.33597359735974,4.634294869765404,3.3337174971619405]	3,0	Current,-15.8,7.924645102463579	0,849	Moving-Top	-16,479	7,414000000000001	2,1550000000000002	7,859	-13,645	Standing-Top	Standing-Top	5,73	2,197	-15,911	5,5280000000000005	-14,699	2,636	Standing-Top	3,057	Standing-Top	-15,712	4,868	0,0	not set	Standing-Top	not set	Standing-Top	3,333	0,833	4,634	-16,335	not set	
53185027776	2,338	4,0	Current	2,338	-16,133	-16,133	[Standing-Bottum,-16.056765676567647,2.7405305929636867,0.40965927782657396, Standing-Top,-16.27128712871286,2.7833057945156017,0.46609870956382127, Standing-Bottum,-16.404290429042906,2.7308624880752674,0.4771662913554284, Standing-Bottum,-16.43564356435644,2.816821335160429,0.5661932485367754, Standing-Top,-16.508250825082502,2.8185825515492415,0.6094553666896454, Standing-Bottum,-16.66930693069307,1.9742810693476265,0.6477846232042855]	3,0	Current,-16.133333333333333,2.3380903889000244	0,40900000000000003	Standing-Bottum	-16,056	2,74	0,466	2,783	-16,271	Standing-Top	Standing-Bottum	2,73	0,47700000000000004	-16,404	2,816	-16,435	0,5660000000000001	Standing-Bottum	0,609	Standing-Top	-16,508	2,818	0,0	not set	Standing-Bottum	not set	Standing-Bottum	0,647	0,666	1,974	-16,669	not set	
31506976081	2,581	4,0	Current	2,581	-16,333000000000002	-16,333000000000002	[Standing-Bottum,-16.404290429042906,2.7308624880752674,0.1649189358768789, Standing-Top,-16.27128712871286,2.7833057945156017,0.21066139784788632, Standing-Bottum,-16.43564356435644,2.816821335160429,0.2561516292411067, Standing-Top,-16.508250825082502,2.8185825515492415,0.2942323674744598, Standing-Bottum,-16.056765676567647,2.7405305929636867,0.3187869789975171, Standing-Top,-16.647854785478543,2.7765295474260543,0.36982402348174837]	3,0	Current,-16.333333333333332,2.581988897471613	0,164	Standing-Bottum	-16,404	2,73	0,21	2,783	-16,271	Standing-Top	Standing-Bottum	2,816	0,256	-16,435	2,818	-16,508	0,294	Standing-Top	0,318	Standing-Bottum	-16,056	2,74	0,0	not set	Standing-Bottum	not set	Standing-Top	0,369	0,5	2,7760000000000002	-16,647000000000002	not set	
62576084395	2,732	4,0	Current	2,732	-16,533	-16,533	[Standing-Top,-16.508250825082502,2.8185825515492415,0.08964295756942653, Standing-Top,-16.647854785478543,2.7765295474260543,0.12268653262569708, Empty,-16.82310231023101,2.3724430521786353,0.46219218450812716, Standing-Top,-15.958415841584172,3.4434084505821723,0.9142714154363581, Empty,-16.86369636963696,1.8253907505491436,0.9654136841468817, Standing-Top,-17.47590759075907,2.229145150595404,1.0685657094485947]	3,0	Current,-16.533333333333335,2.732520204255893	0,089	Standing-Top	-16,508	2,818	0,122	2,7760000000000002	-16,647000000000002	Standing-Top	Empty	2,372	0,462	-16,823	3,443	-15,958	0,914	Standing-Top	0,965	Empty	-16,863	1,825	0,0	not set	Standing-Top	not set	Standing-Top	1,068	0,666	2,229	-17,475	not set	
