window:30.0	alpha:0.2	knn:6.0	
time	StdDev	source	Datapoint Type	Datapoint Y	Datapoint X	power	Neighbores	destination	Datapoint	Neighbore(1) Distance	Neighbore(1) Type	Neighbore(1) X	Neighbore(1) Y	Neighbore(2) Distance	Neighbore(2) Y	Neighbore(2) X	Neighbore(2) Type	Neighbore(3) Type	Neighbore(3) Y	Neighbore(3) Distance	Neighbore(3) X	Neighbore(4) Y	Neighbore(4) X	Neighbore(4) Distance	Neighbore(4) Type	Neighbore(5) Distance	Neighbore(5) Type	Neighbore(5) X	Neighbore(5) Y	KNNTotalMissfired	KNNStateWeight	KNNState	KNNStateMissfired	Neighbore(6) Type	Neighbore(6) Distance	KNNConfidence	Neighbore(6) Y	Neighbore(6) X	null	
13852154106	2,509	7,0	Current	2,509	0,3	0,3	[Standing-Top,0.30429042904290426,2.5051423539459283,0.006466171270373523, Standing-Top,0.3174917491749175,2.521422342477408,0.020901834103804896, Standing-Top,0.3046204620462045,2.4783997879133253,0.03191650815293729, Standing-Top,0.3247524752475247,2.5350910531833457,0.0352596940581024, Standing-Top,0.27425742574257445,2.4326510640948693,0.08150126850998202, Standing-Top,0.40066006600660053,2.5896218933564374,0.12835601811568312]	4,0	Current,0.3,2.5099800796022267	0,006	Standing-Top	0,304	2,505	0,02	2,521	0,317	Standing-Top	Standing-Top	2,478	0,031	0,304	2,535	0,324	0,035	Standing-Top	0,081	Standing-Top	0,274	2,432	0,0	not set	Standing-Top	not set	Standing-Top	0,128	1,0	2,589	0,4	not set	
35128989990	2,8040000000000003	7,0	Current	2,8040000000000003	3,0660000000000003	3,0660000000000003	[Standing-Bottum,3.3009900990099053,2.5084473519385306,0.37776631606338235, Standing-Bottum,3.356105610561058,2.535961650266541,0.39500165303111934, Standing-Bottum,3.312871287128716,2.3859106694026413,0.48584944809524416, Empty,2.6983498349834933,2.480993701779184,0.4903881321977579, Empty,2.5960396039603943,2.65250998607396,0.49464052401294967, Empty,2.5306930693069303,2.676772552670583,0.5510425905245403]	4,0	Current,3.066666666666667,2.8047578623950162	0,377	Standing-Bottum	3,3000000000000003	2,508	0,395	2,535	3,356	Standing-Bottum	Standing-Bottum	2,3850000000000002	0,485	3,3120000000000003	2,48	2,698	0,49	Empty	0,494	Empty	2,596	2,652	0,0	not set	Empty	not set	Empty	0,551	0,5	2,676	2,5300000000000002	not set	
12854038157	2,509	7,0	Current	2,509	0,3	0,3	[Standing-Top,0.5112211221122114,2.8085506864378162,0.3657304604384408, Standing-Top,0.5577557755775582,3.257003897896737,0.7902421305795447, Empty,2.361716171617165,2.6142396827662706,2.0643506575094417, Empty,2.4026402640264055,2.5903868689323404,2.104177115091648, Empty,2.4082508250825105,2.665243740549986,2.1139603463338634, Empty,2.43894389438944,2.7004249203978747,2.147405462583055]	4,0	Current,0.3,2.5099800796022267	0,365	Standing-Top	0,511	2,8080000000000003	0,79	3,257	0,557	Standing-Top	Empty	2,614	2,064	2,361	2,59	2,402	2,104	Empty	2,113	Empty	2,408	2,665	0,0	not set	Empty	not set	Empty	2,1470000000000002	0,666	2,7	2,438	not set	
15388768760	2,6830000000000003	7,0	Current	2,6830000000000003	3,4	3,4	[Standing-Bottum,3.356105610561058,2.535961650266541,0.15372012574264834, Empty,2.6983498349834933,2.480993701779184,0.7302282772603635, Empty,2.775247524752476,2.245700438159186,0.762753502054407, Empty,2.5960396039603943,2.65250998607396,0.8045490718173073, Empty,2.6709570957095736,2.3311509939319945,0.8096292367564373, Empty,2.626072607260727,2.4191392674378185,0.8177620477986125]	4,0	Current,3.4,2.683281572999748	0,153	Standing-Bottum	3,356	2,535	0,73	2,48	2,698	Empty	Empty	2,245	0,762	2,775	2,652	2,596	0,804	Empty	0,809	Empty	2,67	2,331	0,0	not set	Empty	not set	Empty	0,8170000000000001	0,833	2,419	2,626	not set	
86694070272	5,307	7,0	Current	5,307	1,166	1,166	[Moving-Bottum,1.1471947194719474,5.623423133641955,0.31679435112193566, Moving-Bottum,0.5900990099009901,4.730185840916737,0.8157252341982404, Moving-Bottum,0.6564356435643562,6.707851554295978,1.4906651754097844, Moving-Bottum,1.1702970297029707,6.860512134917808,1.553288601355398, Moving-Bottum,1.0514851485148513,6.873175591965539,1.5701781250407094, Moving-Bottum,0.6376237623762376,7.020358532215314,1.7929593922806428]	4,0	Current,1.1666666666666667,5.307227776030218	0,316	Moving-Bottum	1,147	5,623	0,8150000000000001	4,73	0,59	Moving-Bottum	Moving-Bottum	6,707	1,49	0,656	6,86	1,17	1,553	Moving-Bottum	1,57	Moving-Bottum	1,051	6,873	0,0	not set	Moving-Bottum	not set	Moving-Bottum	1,792	1,0	7,0200000000000005	0,637	not set	
80270979458	6,5920000000000005	7,0	Current	6,5920000000000005	0,533	0,533	[Moving-Bottum,0.6564356435643562,6.707851554295978,0.16841073726000055, Moving-Bottum,0.5128712871287127,7.034153563972247,0.44170227366309345, Moving-Bottum,1.0514851485148513,6.873175591965539,0.5890852373404959, Moving-Bottum,1.1702970297029707,6.860512134917808,0.6908873692174571, Moving-Bottum,0.48118811881188134,7.296788218014844,0.7057916457954282, Moving-Bottum,0.39042904290429004,7.447874026442747,0.8668094466146402]	4,0	Current,0.5333333333333333,6.592925501373927	0,168	Moving-Bottum	0,656	6,707	0,441	7,034	0,512	Moving-Bottum	Moving-Bottum	6,873	0,589	1,051	6,86	1,17	0,6900000000000001	Moving-Bottum	0,705	Moving-Bottum	0,481	7,296	0,0	not set	Moving-Bottum	not set	Moving-Bottum	0,866	1,0	7,447	0,39	not set	
6166410487	2,714	7,0	Current	2,714	0,433	0,433	[Standing-Top,0.5577557755775582,3.257003897896737,0.556920110424399, Empty,2.361716171617165,2.6142396827662706,1.930969839314518, Empty,2.4026402640264055,2.5903868689323404,1.973192761440395, Empty,2.4082508250825105,2.665243740549986,1.9755232062933783, Empty,2.43894389438944,2.7004249203978747,2.005657594398346, Empty,2.5188118811881193,2.703025418822055,2.0855082740968065]	4,0	Current,0.43333333333333335,2.714160398109637	0,556	Standing-Top	0,557	3,257	1,93	2,614	2,361	Empty	Empty	2,59	1,973	2,402	2,665	2,408	1,975	Empty	2,005	Empty	2,438	2,7	0,0	not set	Empty	not set	Empty	2,085	0,833	2,703	2,5180000000000002	not set	
81877464454	2,509	7,0	Current	2,509	0,3	0,3	[Standing-Top,0.30429042904290426,2.5051423539459283,0.006466171270373523, Standing-Top,0.3174917491749175,2.521422342477408,0.020901834103804896, Standing-Top,0.3046204620462045,2.4783997879133253,0.03191650815293729, Standing-Top,0.3247524752475247,2.5350910531833457,0.0352596940581024, Standing-Top,0.27425742574257445,2.4326510640948693,0.08150126850998202, Moving-Top,0.2729372937293732,2.5947685469482495,0.08900266437347709]	4,0	Current,0.3,2.5099800796022267	0,006	Standing-Top	0,304	2,505	0,02	2,521	0,317	Standing-Top	Standing-Top	2,478	0,031	0,304	2,535	0,324	0,035	Standing-Top	0,081	Standing-Top	0,274	2,432	0,0	not set	Standing-Top	not set	Moving-Top	0,089	0,833	2,594	0,272	not set	
12357707379	10,31	7,0	Current	10,31	0,7000000000000001	0,7000000000000001	[Moving-Bottum,0.53003300330033,8.349315981727594,1.9682256738727837, Moving-Bottum,0.39042904290429004,7.447874026442747,2.879007113276872, Standing-Bottum,-0.2808580858085811,3.798107026673099,6.585536877918218, Standing-Bottum,-0.1765676567656765,3.4262648130533857,6.939508983172245, Standing-Top,0.5577557755775582,3.257003897896737,7.0546194375482845, Moving-Top,0.5422442244224424,3.251651739786444,7.060300067611691]	4,0	Current,0.7,10.3101891350256	1,968	Moving-Bottum	0,53	8,349	2,879	7,447	0,39	Moving-Bottum	Standing-Bottum	3,798	6,585	-0,28	3,426	-0,176	6,939	Standing-Bottum	7,054	Standing-Top	0,557	3,257	0,0	not set	Standing-Bottum	not set	Moving-Top	7,0600000000000005	0,333	3,251	0,542	not set	
51885347034	0,983	7,0	Current	0,983	3,033	3,033	[Empty,2.8877887788778875,1.155856074752245,0.22582309963563307, Empty,2.8887788778877885,1.5772893276321873,0.6114307237423074, Empty,2.8590759075907606,1.6996786108299846,0.737372767959816, Empty,2.8158415841584183,1.9089553731232223,0.9509681042970429, Standing-Bottum,3.2036303630363023,2.0060741476243544,1.0369613310443786, Empty,2.7821782178217846,2.0615663531921897,1.1072352796902916]	4,0	Current,3.033333333333333,0.983192080250175	0,225	Empty	2,887	1,155	0,611	1,577	2,888	Empty	Empty	1,699	0,737	2,859	1,9080000000000001	2,815	0,9500000000000001	Empty	1,036	Standing-Bottum	3,203	2,0060000000000002	0,0	not set	Empty	not set	Empty	1,107	0,833	2,061	2,782	not set	
