window:30.0	alpha:0.2	knn:6.0	
time	StdDev	source	Datapoint Type	Datapoint Y	Datapoint X	power	Neighbores	destination	Datapoint	Neighbore(1) Distance	Neighbore(1) Type	Neighbore(1) X	Neighbore(1) Y	Neighbore(2) Distance	Neighbore(2) Y	Neighbore(2) X	Neighbore(2) Type	Neighbore(3) Type	Neighbore(3) Y	Neighbore(3) Distance	Neighbore(3) X	Neighbore(4) Y	Neighbore(4) X	Neighbore(4) Distance	Neighbore(4) Type	Neighbore(5) Distance	Neighbore(5) Type	Neighbore(5) X	Neighbore(5) Y	KNNTotalMissfired	KNNStateWeight	KNNState	KNNStateMissfired	Neighbore(6) Type	Neighbore(6) Distance	KNNConfidence	Neighbore(6) Y	Neighbore(6) X	null	
15331848750	2,483	6,0	Current	2,483	-10,833	-10,833	[Standing-Top,-10.614851485148527,2.7128680404672507,0.3169324505405774, Standing-Top,-11.229042904290434,2.332551766305023,0.42344336397398014, Standing-Top,-14.713201320132011,13.813486500587175,11.976101776486272, Empty,-24.75676567656762,2.437417761925584,13.923507867036259, Empty,-24.92772277227723,1.7314916180199555,14.114425086593283, Empty,-24.95643564356436,1.4776334001722642,14.158860784974006]	7,0	Current,-10.833333333333334,2.4832774042918904	0,316	Standing-Top	-10,614	2,712	0,423	2,332	-11,229000000000001	Standing-Top	Standing-Top	13,813	11,976	-14,713000000000001	2,437	-24,756	13,923	Empty	14,114	Empty	-24,927	1,731	0,0	not set	Empty	not set	Empty	14,158	0,5	1,477	-24,956	not set	
49300636386	9,309000000000001	6,0	Current	9,309000000000001	-9,666	-9,666	[Standing-Bottum,-9.445544554455445,7.45665892668262,1.8659824316177918, Standing-Bottum,-9.638283828382841,7.240274418656472,2.0694135940218, Standing-Top,-12.04257425742574,9.774058846806428,2.420900239378674, Standing-Top,-11.45016501650165,7.4598514675585115,2.5694438120794856, Standing-Bottum,-11.449174917491751,7.331113407381737,2.6629537944026, Standing-Top,-12.565676567656753,7.858753619407527,3.241744007207109]	7,0	Current,-9.666666666666666,9.309493362512626	1,865	Standing-Bottum	-9,445	7,456	2,069	7,24	-9,638	Standing-Bottum	Standing-Top	9,774000000000001	2,42	-12,042	7,4590000000000005	-11,450000000000001	2,569	Standing-Top	2,662	Standing-Bottum	-11,449	7,331	0,0	not set	Standing-Bottum	not set	Standing-Top	3,241	0,5	7,8580000000000005	-12,565	not set	
51658812705	16,637	6,0	Current	16,637	-14,200000000000001	-14,200000000000001	[Moving-Top,-13.710561056105615,16.169637198175145,0.676953445318512, Moving-Top,-14.08250825082509,15.816877851774818,0.8287997809587159, Moving-Top,-13.421122112211219,18.416374395204233,1.9420941976492812, Moving-Top,-13.689438943894388,14.74874140399869,1.9563625416933474, Moving-Top,-13.601320132013209,14.749927925605427,1.9800553390748088, Moving-Top,-12.917821782178219,15.072789390297498,2.0227945565366343]	7,0	Current,-14.2,16.63730747446834	0,676	Moving-Top	-13,71	16,169	0,8280000000000001	15,816	-14,082	Moving-Top	Moving-Top	18,416	1,942	-13,421000000000001	14,748000000000001	-13,689	1,956	Moving-Top	1,98	Moving-Top	-13,601	14,749	0,0	not set	Moving-Top	not set	Moving-Top	2,0220000000000002	1,0	15,072000000000001	-12,917	not set	
31050718983	22,464000000000002	6,0	Current	22,464000000000002	-15,666	-15,666	[Moving-Top,-14.609240924092411,21.456849283536094,1.4608518633952283, Moving-Top,-14.520462046204623,19.612587757446004,3.0738944415996046, Moving-Top,-13.421122112211219,18.416374395204233,4.629483456631432, Moving-Top,-14.041254125412545,17.948501363092017,4.799875439824299, Moving-Bottum,-13.937953795379546,17.482891883079326,5.273303494442871, Moving-Top,-13.240264026402642,17.54876767247402,5.482214731666258]	7,0	Current,-15.666666666666666,22.46478726065899	1,46	Moving-Top	-14,609	21,456	3,073	19,612000000000002	-14,52	Moving-Top	Moving-Top	18,416	4,6290000000000004	-13,421000000000001	17,948	-14,041	4,799	Moving-Top	5,273	Moving-Bottum	-13,937000000000001	17,482	0,0	not set	Moving-Top	not set	Moving-Top	5,482	0,833	17,548000000000002	-13,24	not set	
54969254799	12,608	6,0	Current	12,608	-12,366	-12,366	[Standing-Bottum,-11.851485148514849,13.072594747093968,0.6935964044053526, Moving-Top,-12.433003300330038,11.560772372856846,1.0495245649515228, Moving-Top,-12.65280528052805,13.894555990575913,1.3177978526103156, Moving-Top,-13.472937293729377,13.830543804298273,1.6486245811971363, Standing-Top,-13.270627062706268,11.042199926117554,1.8081746568304229, Moving-Top,-13.601320132013209,14.749927925605427,2.472119450778746]	7,0	Current,-12.366666666666667,12.608198390994115	0,6930000000000001	Standing-Bottum	-11,851	13,072000000000001	1,049	11,56	-12,433	Moving-Top	Moving-Top	13,894	1,317	-12,652000000000001	13,83	-13,472	1,6480000000000001	Moving-Top	1,808	Standing-Top	-13,27	11,042	0,0	not set	Moving-Top	not set	Moving-Top	2,472	0,666	14,749	-13,601	not set	
51355458004	10,620000000000001	6,0	Current	10,620000000000001	-12,8	-12,8	[Standing-Top,-13.270627062706268,11.042199926117554,0.6317618142351327, Moving-Top,-12.433003300330038,11.560772372856846,1.0091372041311035, Standing-Bottum,-11.86831683168317,10.181518010269762,1.030021648514641, Standing-Top,-12.04257425742574,9.774058846806428,1.136025225088039, Standing-Bottum,-12.426732673267328,8.756762053617368,1.9009791020695375, Moving-Bottum,-12.868646864686474,12.772887433262127,2.1532475258449755]	7,0	Current,-12.8,10.620734437881403	0,631	Standing-Top	-13,27	11,042	1,0090000000000001	11,56	-12,433	Moving-Top	Standing-Bottum	10,181000000000001	1,03	-11,868	9,774000000000001	-12,042	1,1360000000000001	Standing-Top	1,9000000000000001	Standing-Bottum	-12,426	8,756	0,0	not set	Standing-Bottum	not set	Moving-Bottum	2,153	0,333	12,772	-12,868	not set	
54785152471	5,24	6,0	Current	5,24	-13,533	-13,533	[Standing-Top,-12.921452145214518,4.088821697459579,1.3044548735886894, Standing-Top,-12.075577557755782,3.487059598631142,2.2805450066858866, Standing-Top,-12.050165016501657,2.367650462934515,3.233442503885153, Standing-Top,-12.856105610561068,1.6898541518302086,3.6150125752339517, Standing-Top,-11.229042904290434,2.332551766305023,3.710531046272067, Standing-Top,-11.991089108910895,1.825954768627594,3.747016093403893]	7,0	Current,-13.533333333333333,5.240865068542279	1,304	Standing-Top	-12,921000000000001	4,088	2,2800000000000002	3,487	-12,075000000000001	Standing-Top	Standing-Top	2,367	3,233	-12,05	1,689	-12,856	3,615	Standing-Top	3,71	Standing-Top	-11,229000000000001	2,332	0,0	not set	Standing-Top	not set	Standing-Top	3,747	1,0	1,825	-11,991	not set	
48817195547	10,034	6,0	Current	10,034	-12,9	-12,9	[Standing-Top,-14.713201320132011,13.813486500587175,4.1910762958692045, Standing-Top,-12.921452145214518,4.088821697459579,5.946155962917958, Standing-Top,-12.075577557755782,3.487059598631142,6.599575481755445, Standing-Top,-10.614851485148527,2.7128680404672507,7.670373285309883, Standing-Top,-12.050165016501657,2.367650462934515,7.714242182430305, Standing-Top,-11.229042904290434,2.332551766305023,7.881552267816084]	7,0	Current,-12.9,10.034938963441682	4,191	Standing-Top	-14,713000000000001	13,813	5,946	4,088	-12,921000000000001	Standing-Top	Standing-Top	3,487	6,599	-12,075000000000001	2,712	-10,614	7,67	Standing-Top	7,714	Standing-Top	-12,05	2,367	0,0	not set	Standing-Top	not set	Standing-Top	7,881	1,0	2,332	-11,229000000000001	not set	
65386281362	2,509	6,0	Current	2,509	-25,7	-25,7	[Empty,-25.756765676567635,2.747929405378375,0.24462670269924497, Empty,-25.47755775577556,2.6733152284010084,0.2759690613976954, Empty,-25.73564356435645,2.2332246240343268,0.2790412977797885, Empty,-25.232673267326714,2.7771476086571183,0.5383054557148613, Empty,-26.094719471947215,3.0137541828603784,0.6399936004741323, Empty,-24.75676567656762,2.437417761925584,0.9460212887919289]	7,0	Current,-25.7,2.509980079602227	0,244	Empty	-25,756	2,747	0,275	2,673	-25,477	Empty	Empty	2,233	0,279	-25,735	2,777	-25,232	0,538	Empty	0,639	Empty	-26,094	3,013	0,0	not set	Empty	not set	Empty	0,9460000000000001	1,0	2,437	-24,756	not set	
2079717499	15,883000000000001	6,0	Current	15,883000000000001	-14,3	-14,3	[Moving-Top,-14.08250825082509,15.816877851774818,0.2276002924218793, Moving-Top,-13.845214521452146,15.506078146559142,0.5912868329443165, Moving-Top,-13.710561056105615,16.169637198175145,0.6550214214126635, Moving-Top,-13.762706270627069,15.211094834172837,0.8610599481282106, Moving-Top,-14.308580858085817,14.984565823109538,0.8994292776090789, Moving-Top,-13.547524752475244,15.025644121639544,1.1414530797275886]	7,0	Current,-14.3,15.883954167649815	0,227	Moving-Top	-14,082	15,816	0,591	15,506	-13,845	Moving-Top	Moving-Top	16,169	0,655	-13,71	15,211	-13,762	0,861	Moving-Top	0,899	Moving-Top	-14,308	14,984	0,0	not set	Moving-Top	not set	Moving-Top	1,141	1,0	15,025	-13,547	not set	
