window:30.0	alpha:0.2	knn:6.0	
time	StdDev	source	Datapoint Type	Datapoint Y	Datapoint X	power	Neighbores	destination	Datapoint	Neighbore(1) Distance	Neighbore(1) Type	Neighbore(1) X	Neighbore(1) Y	Neighbore(2) Distance	Neighbore(2) Y	Neighbore(2) X	Neighbore(2) Type	Neighbore(3) Type	Neighbore(3) Y	Neighbore(3) Distance	Neighbore(3) X	Neighbore(4) Y	Neighbore(4) X	Neighbore(4) Distance	Neighbore(4) Type	Neighbore(5) Distance	Neighbore(5) Type	Neighbore(5) X	Neighbore(5) Y	KNNTotalMissfired	KNNStateWeight	KNNState	KNNStateMissfired	Neighbore(6) Type	Neighbore(6) Distance	KNNConfidence	Neighbore(6) Y	Neighbore(6) X	null	
315488533	4,633	2,0	Current	4,633	-11,533	-11,533	[Empty,-11.024092409240925,3.0787839824822285,1.6357191748421582, Empty,-11.076567656765672,2.8496796951503773,1.8410940927749515, Empty,-10.979867986798684,2.704552961217724,2.0065031983044395, Empty,-10.97986798679869,2.4278502045312567,2.273752588990796, Empty,-10.97854785478548,2.4166814512823294,2.2849072037420064, Empty,-11.07788778877888,2.3132126139734495,2.364283066760393]	1,0	Current,-11.533333333333333,4.63321342770508	1,635	Empty	-11,024000000000001	3,078	1,841	2,849	-11,076	Empty	Empty	2,704	2,0060000000000002	-10,979000000000001	2,427	-10,979000000000001	2,273	Empty	2,2840000000000003	Empty	-10,978	2,416	0,0	not set	Empty	not set	Empty	2,364	1,0	2,313	-11,077	not set	
67770345915	11,945	2,0	Current	11,945	-12,1	-12,1	[Moving-Top,-12.343894389438953,11.820514516129714,0.274150532356416, Moving-Top,-12.807590759075905,12.518684235667429,0.9104853392054592, Moving-Top,-13.095379537953797,11.936316093316204,0.9954238694975025, Moving-Top,-13.16600660066007,12.544073172674034,1.2224597858957733, Moving-Top,-12.177227722772278,9.661273288421809,2.2857422468744644, Moving-Top,-13.538943894389439,13.939219272328955,2.458584277190639]	1,0	Current,-12.1,11.94571052721436	0,274	Moving-Top	-12,343	11,82	0,91	12,518	-12,807	Moving-Top	Moving-Top	11,936	0,995	-13,095	12,544	-13,166	1,222	Moving-Top	2,285	Moving-Top	-12,177	9,661	0,0	not set	Moving-Top	not set	Moving-Top	2,458	1,0	13,939	-13,538	not set	
25596888297	1,414	2,0	Current	1,414	-12,0	-12,0	[Empty,-11.014851485148531,1.6198390236642062,1.0063793651726156, Empty,-11.074257425742575,1.8860089195540142,1.0390332876526311, Empty,-11.036633663366327,1.8939784699497582,1.0762198033399248, Empty,-11.04554455445546,1.9383564628940197,1.0889035667569984, Empty,-10.990099009900996,1.837145899301481,1.0948843644068782, Empty,-10.940264026402634,1.8234073807214055,1.1359929201851688]	1,0	Current,-12.0,1.4142135623730951	1,006	Empty	-11,014	1,619	1,039	1,8860000000000001	-11,074	Empty	Empty	1,893	1,076	-11,036	1,938	-11,045	1,088	Empty	1,094	Empty	-10,99	1,837	0,0	not set	Empty	not set	Empty	1,135	1,0	1,823	-10,94	not set	
21842100309	2,422	2,0	Current	2,422	-11,066	-11,066	[Empty,-10.97986798679869,2.4278502045312567,0.08698760155557891, Empty,-10.97854785478548,2.4166814512823294,0.08828649897254333, Empty,-11.07788778877888,2.3132126139734495,0.10948421810838735, Empty,-10.974587458745882,2.3143020309388267,0.14178630423560362, Empty,-10.979867986798684,2.704552961217724,0.29546950501707037, Empty,-10.98877887788779,2.131879159373654,0.30051026213112336]	1,0	Current,-11.066666666666666,2.4221202832779927	0,08600000000000001	Empty	-10,979000000000001	2,427	0,088	2,416	-10,978	Empty	Empty	2,313	0,109	-11,077	2,314	-10,974	0,14100000000000001	Empty	0,295	Empty	-10,979000000000001	2,704	0,0	not set	Empty	not set	Empty	0,3	1,0	2,1310000000000002	-10,988	not set	
57284763464	0,983	2,0	Current	0,983	-11,966000000000001	-11,966000000000001	[Standing-Top,-12.034653465346551,1.223589401684838,0.24982609340839448, Standing-Bottum,-11.979207920792085,0.6326127711935069,0.35080355613033504, Standing-Top,-12.43828382838284,1.5050469678294638,0.7033884210844041, Standing-Bottum,-11.914191419141902,1.748703584550087,0.7673079660855212, Standing-Top,-11.120792079207924,1.6303281607491946,1.0650300110288595, Standing-Top,-12.297029702970306,2.0789200796229514,1.1444472833491401]	1,0	Current,-11.966666666666667,0.983192080250175	0,249	Standing-Top	-12,034	1,223	0,35000000000000003	0,632	-11,979000000000001	Standing-Bottum	Standing-Top	1,5050000000000001	0,7030000000000001	-12,438	1,748	-11,914	0,767	Standing-Bottum	1,065	Standing-Top	-11,120000000000001	1,6300000000000001	0,0	not set	Standing-Top	not set	Standing-Top	1,1440000000000001	0,666	2,078	-12,297	not set	
37099902660	2,581	2,0	Current	2,581	-13,333	-13,333	[Standing-Top,-13.568316831683163,2.701691028334336,0.26371546149173875, Standing-Top,-13.520792079207917,2.16085018196996,0.4609757033719376, Standing-Top,-12.43828382838284,1.5050469678294638,1.4003276531346074, Standing-Top,-12.846864686468653,4.39150356651187,1.8737649484004733, Standing-Top,-12.034653465346551,1.223589401684838,1.879313329295551, Empty,-11.07788778877888,2.3132126139734495,2.271403815930057]	1,0	Current,-13.333333333333334,2.5819888974716116	0,263	Standing-Top	-13,568	2,701	0,46	2,16	-13,52	Standing-Top	Standing-Top	1,5050000000000001	1,4000000000000001	-12,438	4,391	-12,846	1,873	Standing-Top	1,879	Standing-Top	-12,034	1,223	0,0	not set	Standing-Top	not set	Empty	2,271	0,833	2,313	-11,077	not set	
76650811705	10,327	2,0	Current	10,327	-13,333	-13,333	[Moving-Top,-12.177227722772278,9.661273288421809,1.3345581567908305, Moving-Top,-13.095379537953797,11.936316093316204,1.625867619988894, Moving-Top,-12.193729372937295,9.065491201041374,1.700739109814407, Standing-Top,-12.783168316831693,8.660179682626122,1.7561771044573635, Moving-Top,-12.343894389438953,11.820514516129714,1.7907321329565973, Moving-Top,-13.16600660066007,12.544073172674034,2.2224255614547386]	1,0	Current,-13.333333333333334,10.327955589886447	1,334	Moving-Top	-12,177	9,661	1,625	11,936	-13,095	Moving-Top	Moving-Top	9,065	1,7	-12,193	8,66	-12,783	1,756	Standing-Top	1,79	Moving-Top	-12,343	11,82	0,0	not set	Moving-Top	not set	Moving-Top	2,222	0,833	12,544	-13,166	not set	
80222193670	5,2780000000000005	2,0	Current	5,2780000000000005	-12,933	-12,933	[Standing-Top,-12.846864686468653,4.39150356651187,0.8915880942054839, Standing-Top,-13.568316831683163,2.701691028334336,2.6542705688940527, Standing-Top,-11.849174917491752,2.7192591103794475,2.7797668022794024, Empty,-11.024092409240925,3.0787839824822285,2.913015961317035, Standing-Top,-10.776897689768974,3.2519145173290784,2.959533631123134, Empty,-11.076567656765672,2.8496796951503773,3.057553845234296]	1,0	Current,-12.933333333333334,5.278888771954443	0,891	Standing-Top	-12,846	4,391	2,654	2,701	-13,568	Standing-Top	Standing-Top	2,719	2,779	-11,849	3,078	-11,024000000000001	2,9130000000000003	Empty	2,959	Standing-Top	-10,776	3,251	0,0	not set	Standing-Top	not set	Empty	3,057	0,666	2,849	-11,076	not set	
62303873377	4,412	2,0	Current	4,412	-12,466000000000001	-12,466000000000001	[Standing-Top,-12.846864686468653,4.39150356651187,0.38075574228035874, Standing-Top,-12.236963696369637,3.428285262342559,1.0102791045476798, Standing-Bottum,-12.403300330033,3.057834692142811,1.3557515160306846, Standing-Top,-11.784158415841585,2.9394133333481753,1.6231564827852485, Standing-Top,-11.849174917491752,2.7192591103794475,1.8019494398065503, Empty,-11.024092409240925,3.0787839824822285,1.9643737567347237]	1,0	Current,-12.466666666666667,4.4121045620731465	0,38	Standing-Top	-12,846	4,391	1,01	3,428	-12,236	Standing-Top	Standing-Bottum	3,057	1,355	-12,403	2,939	-11,784	1,623	Standing-Top	1,801	Standing-Top	-11,849	2,719	0,0	not set	Standing-Top	not set	Empty	1,964	0,666	3,078	-11,024000000000001	not set	
18876588151	1,366	2,0	Current	1,366	-13,933	-13,933	[Standing-Top,-13.568316831683163,2.701691028334336,1.384417857854118, Empty,-11.074257425742575,1.8860089195540142,2.9059342522813068, Empty,-11.014851485148531,1.6198390236642062,2.929477524684508, Empty,-11.04554455445546,1.9383564628940197,2.943912070258679, Empty,-11.036633663366327,1.8939784699497582,2.9443769550999206, Empty,-10.990099009900996,1.837145899301481,2.98066464343273]	1,0	Current,-13.933333333333334,1.3662601021279464	1,3840000000000001	Standing-Top	-13,568	2,701	2,9050000000000002	1,8860000000000001	-11,074	Empty	Empty	1,619	2,9290000000000003	-11,014	1,938	-11,045	2,943	Empty	2,944	Empty	-11,036	1,893	0,0	not set	Empty	not set	Empty	2,98	0,833	1,837	-10,99	not set	
